DS,Id,LenT,TypoT,UTT,LenD,TypoD,UTD,LenB,TypoB,UTB
Eclipse,214892,6,4,4,59,17,12,65,21,16
Eclipse,222501,6,0,0,24,0,0,30,0,0
Eclipse,222502,5,0,0,9,0,0,14,0,0
Eclipse,222503,6,2,2,76,7,6,82,9,8
Eclipse,222504,4,0,0,11,0,0,15,0,0
Eclipse,222505,6,2,2,22,7,4,28,9,6
Eclipse,222506,3,0,0,25,0,0,28,0,0
Eclipse,222507,7,3,3,313,154,34,320,157,37
Eclipse,222508,4,0,0,15,0,0,19,0,0
Eclipse,222509,5,1,1,43,1,1,48,2,2
Eclipse,222510,6,1,1,56,6,3,62,7,4
Eclipse,222511,5,0,0,13,1,1,18,1,1
Eclipse,222512,6,1,1,79,23,12,85,24,13
Eclipse,222513,5,1,1,53,5,4,58,6,5
Eclipse,222514,13,1,1,60,5,2,73,6,3
Eclipse,222515,9,0,0,51,1,1,60,1,1
Eclipse,222516,6,1,1,74,23,10,80,24,11
Eclipse,222517,2,0,0,23,1,1,25,1,1
Eclipse,222518,9,0,0,75,17,16,84,17,16
Eclipse,222519,11,0,0,17,1,1,28,1,1
Eclipse,222520,3,0,0,42,5,5,45,5,5
Eclipse,214894,5,1,1,6,1,1,11,2,2
Eclipse,222521,6,1,1,187,42,20,193,43,21
Eclipse,222522,6,0,0,33,1,1,39,1,1
Eclipse,222523,17,3,3,19,3,3,36,6,6
Eclipse,222524,15,2,2,23,2,2,38,4,4
Eclipse,222525,5,2,2,53,6,4,58,8,6
Eclipse,222526,6,3,3,60,21,15,66,24,18
Eclipse,222528,3,0,0,406,74,20,409,74,20
Eclipse,222529,4,1,1,24,3,3,28,4,4
Eclipse,222530,6,0,0,9,0,0,15,0,0
Eclipse,214895,4,0,0,23,1,1,27,1,1
Eclipse,222531,9,2,2,104,13,6,113,15,8
Eclipse,222533,3,0,0,22,0,0,25,0,0
Eclipse,222534,8,0,0,45,8,4,53,8,4
Eclipse,222535,5,1,1,670,201,44,675,202,45
Eclipse,222536,7,3,3,28,3,2,35,6,5
Eclipse,222537,5,1,1,48,4,3,53,5,4
Eclipse,222538,7,0,0,59,8,6,66,8,6
Eclipse,222539,7,0,0,40,3,3,47,3,3
Eclipse,222540,5,0,0,58,1,1,63,1,1
Eclipse,214896,6,0,0,55,5,5,61,5,5
Eclipse,214132,8,0,0,16,0,0,24,0,0
Eclipse,222541,5,0,0,39,1,1,44,1,1
Eclipse,222542,5,1,1,46,7,4,51,8,5
Eclipse,222543,6,1,1,15,3,3,21,4,4
Eclipse,222544,8,1,1,165,52,45,173,53,46
Eclipse,222545,7,1,1,34,9,8,41,10,9
Eclipse,222546,5,2,2,122,48,18,127,50,20
Eclipse,222547,6,1,1,503,94,44,509,95,45
Eclipse,222548,5,0,0,32,1,1,37,1,1
Eclipse,222549,6,0,0,16,1,1,22,1,1
Eclipse,222550,8,0,0,14,1,1,22,1,1
Eclipse,214897,3,0,0,30,8,7,33,8,7
Eclipse,222551,8,0,0,9,1,1,17,1,1
Eclipse,222552,6,0,0,16,5,3,22,5,3
Eclipse,222553,6,1,1,20,1,1,26,2,2
Eclipse,222554,4,1,1,5,1,1,9,2,2
Eclipse,222555,9,1,1,19,4,4,28,5,5
Eclipse,222556,4,1,1,11,5,3,15,6,4
Eclipse,222557,4,0,0,6,1,1,10,1,1
Eclipse,222558,6,1,1,18,5,3,24,6,4
Eclipse,222559,11,1,1,360,78,45,371,79,46
Eclipse,222560,9,1,1,92,16,9,101,17,10
Eclipse,214898,6,1,1,82,15,6,88,16,7
Eclipse,222561,7,0,0,21,0,0,28,0,0
Eclipse,222562,5,0,0,50,1,1,55,1,1
Eclipse,222563,7,0,0,32,1,1,39,1,1
Eclipse,222564,6,1,1,77,20,13,83,21,14
Eclipse,222565,2,0,0,55,3,3,57,3,3
Eclipse,222566,4,0,0,16,0,0,20,0,0
Eclipse,222567,8,0,0,28,1,1,36,1,1
Eclipse,222568,8,1,1,137,12,7,145,13,8
Eclipse,222569,6,1,1,24,4,3,30,5,4
Eclipse,222570,5,0,0,46,2,2,51,2,2
Eclipse,214899,5,0,0,24,6,4,29,6,4
Eclipse,222571,5,1,1,95,14,11,100,15,12
Eclipse,222572,3,0,0,20,2,2,23,2,2
Eclipse,222573,6,0,0,70,4,2,76,4,2
Eclipse,222574,4,0,0,4,0,0,8,0,0
Eclipse,222575,8,1,1,237,84,33,245,85,34
Eclipse,222576,10,2,2,66,7,3,76,9,5
Eclipse,222577,5,1,1,12,2,2,17,3,3
Eclipse,222578,5,2,2,78,6,6,83,8,8
Eclipse,222579,5,1,1,92,13,6,97,14,7
Eclipse,222580,11,3,3,57,7,2,68,10,5
Eclipse,214900,4,2,2,38,12,8,42,14,10
Eclipse,222581,4,2,2,31,4,4,35,6,6
Eclipse,222582,11,3,3,115,25,7,126,28,10
Eclipse,222583,8,0,0,115,13,9,123,13,9
Eclipse,222584,8,1,1,24,4,4,32,5,5
Eclipse,222585,4,2,2,63,6,5,67,8,7
Eclipse,222586,4,1,1,17,4,3,21,5,4
Eclipse,222587,6,0,0,74,4,2,80,4,2
Eclipse,222588,7,0,0,56,2,1,63,2,1
Eclipse,222590,5,3,3,312,78,23,317,81,26
Eclipse,214901,8,0,0,110,6,4,118,6,4
Eclipse,222591,5,2,2,74,12,9,79,14,11
Eclipse,222592,6,0,0,76,12,6,82,12,6
Eclipse,222593,4,0,0,24,2,2,28,2,2
Eclipse,222594,6,1,1,120,20,7,126,21,8
Eclipse,222595,6,1,1,16,2,2,22,3,3
Eclipse,222596,8,2,2,66,17,11,74,19,13
Eclipse,222597,6,0,0,44,2,2,50,2,2
Eclipse,222598,11,2,2,118,21,8,129,23,10
Eclipse,222599,7,1,1,56,6,4,63,7,5
Eclipse,222600,6,1,1,18,2,1,24,3,2
Eclipse,214902,5,3,3,23,4,3,28,7,6
Eclipse,222601,6,0,0,16,1,1,22,1,1
Eclipse,222602,4,0,0,6,0,0,10,0,0
Eclipse,222603,4,0,0,10,0,0,14,0,0
Eclipse,222604,5,1,1,1,0,0,6,1,1
Eclipse,222605,5,1,1,4,0,0,9,1,1
Eclipse,222606,7,2,2,33,2,2,40,4,4
Eclipse,222607,7,2,1,807,144,45,814,146,46
Eclipse,222608,4,0,0,16,1,1,20,1,1
Eclipse,222610,4,0,0,12,2,2,16,2,2
Eclipse,222611,4,0,0,54,15,11,58,15,11
Eclipse,214903,6,0,0,19,2,1,25,2,1
Eclipse,222612,3,0,0,17,1,1,20,1,1
Eclipse,222613,6,1,1,29,4,4,35,5,5
Eclipse,222614,5,0,0,17,1,1,22,1,1
Eclipse,222615,7,2,2,38,5,5,45,7,7
Eclipse,222616,4,1,1,1,0,0,5,1,1
Eclipse,222617,4,0,0,72,12,5,76,12,5
Eclipse,222618,4,0,0,44,2,1,48,2,1
Eclipse,222619,2,2,2,45,15,7,47,17,9
Eclipse,222620,8,0,0,123,24,17,131,24,17
Eclipse,222621,5,3,3,22,4,4,27,7,7
Eclipse,214904,4,1,1,35,2,2,39,3,3
Eclipse,222623,7,0,0,15,0,0,22,0,0
Eclipse,222624,7,1,1,18,2,2,25,3,3
Eclipse,222625,9,1,1,8,1,1,17,2,2
Eclipse,222626,7,2,2,45,12,9,52,14,11
Eclipse,222627,7,1,1,303,73,23,310,74,24
Eclipse,222628,7,2,2,39,9,3,46,11,5
Eclipse,222629,15,1,1,343,98,26,358,99,27
Eclipse,222630,5,2,2,19,5,5,24,7,7
Eclipse,222631,3,1,1,20,3,2,23,4,3
Eclipse,222632,3,0,0,28,6,6,31,6,6
Eclipse,214905,6,0,0,14,0,0,20,0,0
Eclipse,222633,3,1,1,23,3,3,26,4,4
Eclipse,222635,2,1,1,10,2,2,12,3,3
Eclipse,222636,5,0,0,39,2,2,44,2,2
Eclipse,222637,4,1,1,124,29,10,128,30,11
Eclipse,222638,5,2,2,89,21,11,94,23,13
Eclipse,222639,5,0,0,58,4,2,63,4,2
Eclipse,222640,6,1,1,5,3,3,11,4,4
Eclipse,222641,8,1,1,25,4,3,33,5,4
Eclipse,214906,11,1,1,27,3,2,38,4,3
Eclipse,214133,6,0,0,32,5,4,38,5,4
Eclipse,222643,4,1,1,77,12,5,81,13,6
Eclipse,222644,5,1,1,111,20,10,116,21,11
Eclipse,222645,4,0,0,50,7,2,54,7,2
Eclipse,222646,7,0,0,27,2,1,34,2,1
Eclipse,222647,5,1,1,115,39,24,120,40,25
Eclipse,222648,8,1,1,195,40,12,203,41,13
Eclipse,222649,7,1,1,8,1,1,15,2,2
Eclipse,222650,6,0,0,271,18,6,277,18,6
Eclipse,222651,6,0,0,102,20,13,108,20,13
Eclipse,222652,4,1,1,30,6,3,34,7,4
Eclipse,214907,6,0,0,59,3,2,65,3,2
Eclipse,222653,6,2,2,11,1,1,17,3,3
Eclipse,222654,3,0,0,68,0,0,71,0,0
Eclipse,222655,5,1,1,769,148,67,774,149,68
Eclipse,222656,3,1,1,96,12,8,99,13,9
Eclipse,222657,2,1,1,83,21,11,85,22,12
Eclipse,222658,3,1,1,28,4,4,31,5,5
Eclipse,222659,6,1,1,39,4,3,45,5,4
Eclipse,222660,5,0,0,943,239,94,948,239,94
Eclipse,222661,11,2,2,89,15,9,100,17,11
Eclipse,214908,5,0,0,66,5,2,71,5,2
Eclipse,222663,4,0,0,157,56,19,161,56,19
Eclipse,222664,4,1,1,22,7,4,26,8,5
Eclipse,222665,3,0,0,237,80,29,240,80,29
Eclipse,222666,3,0,0,46,1,1,49,1,1
Eclipse,222667,6,0,0,245,53,26,251,53,26
Eclipse,222668,6,0,0,159,39,23,165,39,23
Eclipse,222669,7,0,0,172,19,8,179,19,8
Eclipse,222670,4,1,1,34,4,3,38,5,4
Eclipse,222671,6,1,1,39,3,3,45,4,4
Eclipse,222672,4,1,1,441,102,49,445,103,50
Eclipse,214909,4,0,0,79,4,4,83,4,4
Eclipse,222673,5,2,2,1051,185,50,1056,187,52
Eclipse,222674,5,0,0,16,1,1,21,1,1
Eclipse,222675,4,1,1,736,241,70,740,242,71
Eclipse,222676,9,0,0,62,1,1,71,1,1
Eclipse,222680,6,0,0,14,0,0,20,0,0
Eclipse,222681,7,1,1,630,147,62,637,148,63
Eclipse,222682,7,1,1,47,2,2,54,3,3
Eclipse,222683,3,0,0,95,6,6,98,6,6
Eclipse,222684,9,2,2,19,4,3,28,6,5
Eclipse,222685,11,1,1,11,1,1,22,2,2
Eclipse,214910,5,1,1,35,8,5,40,9,6
Eclipse,222686,4,1,1,58,5,4,62,6,5
Eclipse,222687,3,0,0,27,1,1,30,1,1
Eclipse,222688,5,0,0,45,1,1,50,1,1
Eclipse,222689,5,1,1,33,0,0,38,1,1
Eclipse,222690,6,1,1,10,1,1,16,2,2
Eclipse,222691,5,0,0,17,0,0,22,0,0
Eclipse,222692,7,1,1,520,128,57,527,129,58
Eclipse,222693,3,2,2,13,3,3,16,5,5
Eclipse,222695,8,1,1,183,53,21,191,54,22
Eclipse,214911,3,0,0,33,2,2,36,2,2
Eclipse,222696,5,3,2,25,10,6,30,13,8
Eclipse,222697,6,2,2,416,80,43,422,82,45
Eclipse,222698,8,0,0,85,23,15,93,23,15
Eclipse,222699,10,2,2,82,13,13,92,15,15
Eclipse,222700,8,0,0,38,0,0,46,0,0
Eclipse,222701,5,0,0,24,2,2,29,2,2
Eclipse,222702,6,1,1,1668,580,115,1674,581,116
Eclipse,222703,6,0,0,51,3,3,57,3,3
Eclipse,222704,8,0,0,67,2,2,75,2,2
Eclipse,222705,5,1,1,12,2,2,17,3,3
Eclipse,214912,8,0,0,34,6,4,42,6,4
Eclipse,222707,7,1,1,16,2,1,23,3,2
Eclipse,222708,6,0,0,10,0,0,16,0,0
Eclipse,222709,3,2,2,19,4,3,22,6,5
Eclipse,222710,5,1,1,46,14,12,51,15,13
Eclipse,222711,6,3,3,175,68,23,181,71,26
Eclipse,222712,8,0,0,85,6,4,93,6,4
Eclipse,222714,5,2,2,55,3,3,60,5,5
Eclipse,222715,5,1,1,15,2,1,20,3,2
Eclipse,214913,7,0,0,68,10,5,75,10,5
Eclipse,222716,5,0,0,6,0,0,11,0,0
Eclipse,222717,7,0,0,60,3,3,67,3,3
Eclipse,222718,7,0,0,47,0,0,54,0,0
Eclipse,222720,2,1,1,15,6,6,17,7,7
Eclipse,222721,4,1,1,10,1,1,14,2,2
Eclipse,222722,5,1,1,40,16,10,45,17,11
Eclipse,222723,6,1,1,106,6,5,112,7,6
Eclipse,222724,4,2,2,43,7,7,47,9,9
Eclipse,222725,7,4,3,48,12,8,55,16,11
Eclipse,214914,4,2,2,629,130,63,633,132,65
Eclipse,222726,5,1,1,26,5,4,31,6,5
Eclipse,222727,9,0,0,22,0,0,31,0,0
Eclipse,222728,6,0,0,14,0,0,20,0,0
Eclipse,222729,6,1,1,9,2,2,15,3,3
Eclipse,222730,4,1,1,18,2,2,22,3,3
Eclipse,222731,6,1,1,102,37,18,108,38,19
Eclipse,222732,4,0,0,40,4,2,44,4,2
Eclipse,222733,4,1,1,77,13,9,81,14,10
Eclipse,222734,2,2,2,119,39,18,121,41,20
Eclipse,222735,8,0,0,47,1,1,55,1,1
Eclipse,214915,3,0,0,113,4,2,116,4,2
Eclipse,222736,3,1,1,166,38,11,169,39,12
Eclipse,222737,10,5,4,25,4,2,35,9,6
Eclipse,222738,5,2,2,72,4,3,77,6,5
Eclipse,222739,10,5,4,10,6,4,20,11,8
Eclipse,222740,4,0,0,30,0,0,34,0,0
Eclipse,222741,7,0,0,34,1,1,41,1,1
Eclipse,222742,5,0,0,51,3,3,56,3,3
Eclipse,222743,6,1,1,592,153,53,598,154,54
Eclipse,222744,9,2,2,551,168,55,560,170,57
Eclipse,222745,3,0,0,17,4,4,20,4,4
Eclipse,214916,8,0,0,50,2,2,58,2,2
Eclipse,214134,7,0,0,10,0,0,17,0,0
Eclipse,222746,7,1,1,58,0,0,65,1,1
Eclipse,222747,5,3,3,38,8,8,43,11,11
Eclipse,222748,6,1,1,30,1,1,36,2,2
Eclipse,222749,10,3,3,53,4,4,63,7,7
Eclipse,222750,8,1,1,83,2,2,91,3,3
Eclipse,222751,8,2,2,143,10,5,151,12,7
Eclipse,222752,7,1,1,109,11,8,116,12,9
Eclipse,222753,2,0,0,39,0,0,41,0,0
Eclipse,222754,8,0,0,78,3,2,86,3,2
Eclipse,222755,9,1,1,55,2,1,64,3,2
Eclipse,214917,6,1,1,21,0,0,27,1,1
Eclipse,222756,8,0,0,140,4,4,148,4,4
Eclipse,222757,7,1,1,81,6,6,88,7,7
Eclipse,222758,5,0,0,120,13,7,125,13,7
Eclipse,222759,7,0,0,17,1,1,24,1,1
Eclipse,222760,8,0,0,21,0,0,29,0,0
Eclipse,222761,5,1,1,22,1,1,27,2,2
Eclipse,222762,5,1,1,17,2,2,22,3,3
Eclipse,222763,4,0,0,53,8,6,57,8,6
Eclipse,222764,7,0,0,11,1,1,18,1,1
Eclipse,222765,6,1,1,9,2,1,15,3,2
Eclipse,214918,6,0,0,8,0,0,14,0,0
Eclipse,222766,6,1,1,31,9,7,37,10,8
Eclipse,222767,5,1,1,70,10,8,75,11,9
Eclipse,222768,4,1,1,536,112,42,540,113,43
Eclipse,222769,7,1,1,23,3,3,30,4,4
Eclipse,222770,9,1,1,11,3,2,20,4,3
Eclipse,222771,4,0,0,7,0,0,11,0,0
Eclipse,222772,6,1,1,89,8,4,95,9,5
Eclipse,222773,8,0,0,156,17,11,164,17,11
Eclipse,222774,10,2,2,68,9,7,78,11,9
Eclipse,222775,3,0,0,165,11,2,168,11,2
Eclipse,214919,9,0,0,23,2,2,32,2,2
Eclipse,222776,4,1,1,24,6,6,28,7,7
Eclipse,222777,4,0,0,17,0,0,21,0,0
Eclipse,222778,8,2,2,20,5,5,28,7,7
Eclipse,222779,8,0,0,16,1,1,24,1,1
Eclipse,222780,6,0,0,54,7,7,60,7,7
Eclipse,222781,4,0,0,33,2,2,37,2,2
Eclipse,222782,6,0,0,37,1,1,43,1,1
Eclipse,222783,6,1,1,38,3,2,44,4,3
Eclipse,222785,5,0,0,46,9,7,51,9,7
Eclipse,214920,6,0,0,37,12,11,43,12,11
Eclipse,222786,3,0,0,39,5,4,42,5,4
Eclipse,222787,5,0,0,67,1,1,72,1,1
Eclipse,222788,3,0,0,37,6,5,40,6,5
Eclipse,222789,7,2,2,24,4,3,31,6,5
Eclipse,222790,6,1,1,52,6,6,58,7,7
Eclipse,222791,5,0,0,29,1,1,34,1,1
Eclipse,222792,7,1,1,23,3,3,30,4,4
Eclipse,222793,5,1,1,11,1,1,16,2,2
Eclipse,222794,5,0,0,23,5,3,28,5,3
Eclipse,222795,4,0,0,22,1,1,26,1,1
Eclipse,214921,3,0,0,12,1,1,15,1,1
Eclipse,222796,7,0,0,38,1,1,45,1,1
Eclipse,222797,5,0,0,45,1,1,50,1,1
Eclipse,222798,4,0,0,46,1,1,50,1,1
Eclipse,222799,7,1,1,33,7,6,40,8,7
Eclipse,222800,8,1,1,10,1,1,18,2,2
Eclipse,222801,7,1,1,27,2,2,34,3,3
Eclipse,222802,6,2,2,49,13,8,55,15,10
Eclipse,222803,7,1,1,66,1,1,73,2,2
Eclipse,222804,9,1,1,461,84,43,470,85,44
Eclipse,222805,6,1,1,32,2,1,38,3,2
Eclipse,214922,5,0,0,25,2,2,30,2,2
Eclipse,222806,8,0,0,26,0,0,34,0,0
Eclipse,222807,11,1,1,56,1,1,67,2,2
Eclipse,222808,4,1,1,23,3,3,27,4,4
Eclipse,222809,7,0,0,27,2,2,34,2,2
Eclipse,222810,9,1,1,102,7,1,111,8,2
Eclipse,222811,7,1,1,39,4,4,46,5,5
Eclipse,222812,4,0,0,5,0,0,9,0,0
Eclipse,222813,5,1,1,7,0,0,12,1,1
Eclipse,222815,4,0,0,12,1,1,16,1,1
Eclipse,214923,6,0,0,46,1,1,52,1,1
Eclipse,222816,10,0,0,24,1,1,34,1,1
Eclipse,222817,7,1,1,10,4,3,17,5,4
Eclipse,222818,8,1,1,6,0,0,14,1,1
Eclipse,222819,8,3,2,57,16,9,65,19,11
Eclipse,222820,4,0,0,102,41,21,106,41,21
Eclipse,222821,6,3,3,125,22,8,131,25,11
Eclipse,222822,7,0,0,86,6,4,93,6,4
Eclipse,222824,7,2,2,21,4,3,28,6,5
Eclipse,222825,8,2,2,613,174,55,621,176,57
Eclipse,214924,5,0,0,32,2,1,37,2,1
Eclipse,222826,4,0,0,7,0,0,11,0,0
Eclipse,222827,6,2,2,45,4,3,51,6,5
Eclipse,222828,4,1,1,41,4,3,45,5,4
Eclipse,222829,7,2,2,41,4,3,48,6,5
Eclipse,222830,7,2,2,472,105,40,479,107,42
Eclipse,222831,6,1,1,43,5,4,49,6,5
Eclipse,222832,3,3,3,28,6,5,31,9,8
Eclipse,222833,4,2,2,162,4,3,166,6,5
Eclipse,222834,10,1,1,40,4,3,50,5,4
Eclipse,222835,10,3,3,2,0,0,12,3,3
Eclipse,214925,5,1,1,70,13,7,75,14,8
Eclipse,222836,6,0,0,16,0,0,22,0,0
Eclipse,222837,4,0,0,54,1,1,58,1,1
Eclipse,222838,8,4,3,59,16,7,67,20,10
Eclipse,222839,4,1,1,20,2,2,24,3,3
Eclipse,222840,5,1,1,28,2,2,33,3,3
Eclipse,222841,5,1,1,17,2,2,22,3,3
Eclipse,222842,7,0,0,9,1,1,16,1,1
Eclipse,222843,4,0,0,21,3,3,25,3,3
Eclipse,222845,6,0,0,36,2,2,42,2,2
Eclipse,214926,7,0,0,20,1,1,27,1,1
Eclipse,214135,7,1,1,12,1,1,19,2,2
Eclipse,222846,8,4,4,6,3,3,14,7,7
Eclipse,222847,3,1,1,22,0,0,25,1,1
Eclipse,222849,4,0,0,27,5,4,31,5,4
Eclipse,222850,3,0,0,28,1,1,31,1,1
Eclipse,222851,2,0,0,27,0,0,29,0,0
Eclipse,222852,8,1,1,32,1,1,40,2,2
Eclipse,222853,10,0,0,16,1,1,26,1,1
Eclipse,222854,7,0,0,45,4,3,52,4,3
Eclipse,222855,8,0,0,21,6,2,29,6,2
Eclipse,214927,4,0,0,96,17,8,100,17,8
Eclipse,222856,8,0,0,18,0,0,26,0,0
Eclipse,222857,8,1,1,42,8,6,50,9,7
Eclipse,222858,7,1,1,19,3,3,26,4,4
Eclipse,222859,4,0,0,54,10,9,58,10,9
Eclipse,222860,5,1,1,51,15,7,56,16,8
Eclipse,222861,4,1,1,7,0,0,11,1,1
Eclipse,222862,5,0,0,30,2,2,35,2,2
Eclipse,222863,3,0,0,31,2,2,34,2,2
Eclipse,222864,5,1,1,80,21,13,85,22,14
Eclipse,222865,4,0,0,22,1,1,26,1,1
Eclipse,214928,5,1,1,79,11,4,84,12,5
Eclipse,222866,3,0,0,16,5,5,19,5,5
Eclipse,222867,5,1,1,13,1,1,18,2,2
Eclipse,222868,7,0,0,20,1,1,27,1,1
Eclipse,222869,4,1,1,9,1,1,13,2,2
Eclipse,222870,4,1,1,19,2,2,23,3,3
Eclipse,222871,2,0,0,192,44,21,194,44,21
Eclipse,222872,6,1,1,26,3,3,32,4,4
Eclipse,222873,5,0,0,21,2,2,26,2,2
Eclipse,222874,4,0,0,22,1,1,26,1,1
Eclipse,222875,11,1,1,82,21,13,93,22,14
Eclipse,214929,8,0,0,19,1,1,27,1,1
Eclipse,222876,3,1,1,27,1,1,30,2,2
Eclipse,222877,10,2,2,110,20,7,120,22,9
Eclipse,222878,5,0,0,72,39,11,77,39,11
Eclipse,222879,5,1,1,111,21,7,116,22,8
Eclipse,222880,4,0,0,24,2,2,28,2,2
Eclipse,222881,5,0,0,22,6,6,27,6,6
Eclipse,222882,7,1,1,131,22,8,138,23,9
Eclipse,222885,5,0,0,40,7,6,45,7,6
Eclipse,214930,5,0,0,27,4,1,32,4,1
Eclipse,222887,5,1,1,13,4,4,18,5,5
Eclipse,222888,10,2,2,144,28,10,154,30,12
Eclipse,222889,7,2,2,137,22,8,144,24,10
Eclipse,222890,6,0,0,9,0,0,15,0,0
Eclipse,222891,6,0,0,16,0,0,22,0,0
Eclipse,222892,5,0,0,22,1,1,27,1,1
Eclipse,222893,5,1,1,35,1,1,40,2,2
Eclipse,222894,11,0,0,93,6,6,104,6,6
Eclipse,222895,6,3,3,43,11,9,49,14,12
Eclipse,222896,6,2,2,125,24,12,131,26,14
Eclipse,214931,6,1,1,27,1,1,33,2,2
Eclipse,222897,6,1,1,19,3,3,25,4,4
Eclipse,222898,11,0,0,33,3,3,44,3,3
Eclipse,222899,11,0,0,20,1,1,31,1,1
Eclipse,222900,7,1,1,76,5,3,83,6,4
Eclipse,222901,8,1,1,29,6,5,37,7,6
Eclipse,222902,5,1,1,77,7,2,82,8,3
Eclipse,222903,6,0,0,8,1,1,14,1,1
Eclipse,222904,3,0,0,26,4,4,29,4,4
Eclipse,222905,10,0,0,170,8,5,180,8,5
Eclipse,222906,5,0,0,500,115,39,505,115,39
Eclipse,222907,4,0,0,11,2,2,15,2,2
Eclipse,222908,4,1,1,17,2,2,21,3,3
Eclipse,222909,6,2,2,30,5,5,36,7,7
Eclipse,222910,7,0,0,41,2,2,48,2,2
Eclipse,222911,3,0,0,1526,490,67,1529,490,67
Eclipse,222912,3,1,1,18,4,3,21,5,4
Eclipse,222913,7,0,0,27,0,0,34,0,0
Eclipse,222914,8,1,1,727,201,72,735,202,73
Eclipse,222915,15,2,2,23,2,2,38,4,4
Eclipse,222916,16,2,2,24,2,2,40,4,4
Eclipse,214933,7,0,0,54,7,6,61,7,6
Eclipse,222917,3,1,1,58,6,5,61,7,6
Eclipse,222918,6,1,1,44,5,4,50,6,5
Eclipse,222919,14,2,2,22,2,2,36,4,4
Eclipse,222920,8,1,1,101,17,13,109,18,14
Eclipse,222921,8,1,1,12,1,1,20,2,2
Eclipse,222922,6,1,1,15,2,1,21,3,2
Eclipse,222923,4,1,1,51,11,5,55,12,6
Eclipse,222924,10,1,1,122,20,7,132,21,8
Eclipse,222925,6,2,2,22,2,2,28,4,4
Eclipse,222926,6,0,0,25,2,2,31,2,2
Eclipse,214934,5,2,2,11,4,4,16,6,6
Eclipse,222927,10,2,2,255,63,8,265,65,10
Eclipse,222928,9,1,1,64,7,6,73,8,7
Eclipse,222929,9,2,1,102,30,9,111,32,10
Eclipse,222930,6,1,1,52,6,4,58,7,5
Eclipse,222931,7,3,3,15,4,4,22,7,7
Eclipse,222932,6,2,2,27,9,4,33,11,6
Eclipse,222934,7,0,0,49,1,1,56,1,1
Eclipse,222935,5,2,2,30,6,3,35,8,5
Eclipse,222936,4,0,0,35,0,0,39,0,0
Eclipse,214935,5,2,2,11,4,4,16,6,6
Eclipse,222937,10,2,2,123,22,16,133,24,18
Eclipse,222938,6,2,2,399,84,40,405,86,42
Eclipse,222939,2,0,0,21,3,3,23,3,3
Eclipse,222940,5,2,2,391,104,37,396,106,39
Eclipse,222941,6,2,2,87,18,14,93,20,16
Eclipse,222942,5,1,1,30,3,3,35,4,4
Eclipse,222943,5,0,0,9,0,0,14,0,0
Eclipse,222944,2,0,0,12,0,0,14,0,0
Eclipse,222945,5,0,0,29,2,2,34,2,2
Eclipse,222946,5,0,0,28,1,1,33,1,1
Eclipse,214936,5,2,2,11,4,4,16,6,6
Eclipse,214136,4,2,2,77,24,11,81,26,13
Eclipse,222947,4,2,2,13,2,2,17,4,4
Eclipse,222948,7,2,2,21,4,4,28,6,6
Eclipse,222949,5,0,0,28,2,2,33,2,2
Eclipse,222950,7,3,3,16,4,3,23,7,6
Eclipse,222951,9,1,1,142,15,8,151,16,9
Eclipse,222952,7,0,0,16,0,0,23,0,0
Eclipse,222954,4,0,0,85,5,3,89,5,3
Eclipse,222955,6,0,0,55,4,2,61,4,2
Eclipse,222956,2,0,0,25,4,3,27,4,3
Eclipse,214937,7,1,1,30,0,0,37,1,1
Eclipse,222957,4,1,1,14,0,0,18,1,1
Eclipse,222958,2,0,0,30,0,0,32,0,0
Eclipse,222959,2,1,1,24,4,3,26,5,4
Eclipse,222960,6,1,1,14,1,1,20,2,2
Eclipse,222961,3,0,0,19,3,3,22,3,3
Eclipse,222962,5,0,0,15,0,0,20,0,0
Eclipse,222963,3,0,0,24,1,1,27,1,1
Eclipse,222964,3,0,0,14,2,2,17,2,2
Eclipse,222965,6,2,2,28,4,3,34,6,5
Eclipse,222966,6,0,0,20,0,0,26,0,0
Eclipse,214938,7,2,2,43,7,3,50,9,5
Eclipse,222967,4,0,0,24,2,1,28,2,1
Eclipse,222968,3,0,0,9,0,0,12,0,0
Eclipse,222969,4,2,2,13,1,1,17,3,3
Eclipse,222970,6,0,0,171,38,20,177,38,20
Eclipse,222971,5,1,1,33,4,4,38,5,5
Eclipse,222972,6,2,2,41,6,4,47,8,6
Eclipse,222973,5,0,0,59,1,1,64,1,1
Eclipse,222974,4,2,2,156,30,19,160,32,21
Eclipse,222975,4,0,0,37,4,4,41,4,4
Eclipse,222976,4,2,1,13,1,1,17,3,2
Eclipse,214939,3,1,1,331,79,19,334,80,20
Eclipse,222977,2,0,0,44,2,1,46,2,1
Eclipse,222978,6,1,1,47,3,3,53,4,4
Eclipse,222979,5,0,0,543,128,56,548,128,56
Eclipse,222980,3,3,3,23,6,5,26,9,8
Eclipse,222981,5,0,0,12,0,0,17,0,0
Eclipse,222982,7,0,0,15,2,2,22,2,2
Eclipse,222983,9,0,0,51,0,0,60,0,0
Eclipse,222984,6,1,1,14,5,2,20,6,3
Eclipse,222985,7,1,1,33,5,3,40,6,4
Eclipse,222986,4,0,0,24,3,3,28,3,3
Eclipse,214940,4,1,1,21,4,3,25,5,4
Eclipse,222987,2,2,2,308,136,46,310,138,48
Eclipse,222988,7,0,0,24,2,2,31,2,2
Eclipse,222989,8,2,2,31,3,3,39,5,5
