DS,Id,LenT,TypoT,UTT,LenD,TypoD,UTD,LenB,TypoB,UTB
Mozilla,615247,6,0,0,13,1,1,19,1,1
Mozilla,545154,5,0,0,33,2,2,38,2,2
Mozilla,615248,4,2,2,5,1,1,9,3,3
Mozilla,615249,10,2,2,59,5,3,69,7,5
Mozilla,615250,3,1,1,8,3,2,11,4,3
Mozilla,615251,5,2,2,38,7,7,43,9,9
Mozilla,615252,4,2,2,38,4,3,42,6,5
Mozilla,615253,7,1,1,63,15,7,70,16,8
Mozilla,615254,4,0,0,45,7,7,49,7,7
Mozilla,615255,4,0,0,60,8,4,64,8,4
Mozilla,615256,5,3,3,10,4,4,15,7,7
Mozilla,545155,5,1,1,8,2,2,13,3,3
Mozilla,615258,6,1,1,37,6,4,43,7,5
Mozilla,615260,6,1,1,454,204,125,460,205,126
Mozilla,615265,5,3,3,15,5,4,20,8,7
Mozilla,615267,5,1,1,21,2,1,26,3,2
Mozilla,615268,22,1,1,28,8,7,50,9,8
Mozilla,615269,5,1,1,12,1,1,17,2,2
Mozilla,615271,7,0,0,29,3,3,36,3,3
Mozilla,615272,27,9,7,65,13,10,92,22,17
Mozilla,615273,7,0,0,14,0,0,21,0,0
Mozilla,615274,9,0,0,36,6,4,45,6,4
Mozilla,545156,3,2,2,14,7,6,17,9,8
Mozilla,615275,7,0,0,56,3,2,63,3,2
Mozilla,615276,7,2,2,10,2,2,17,4,4
Mozilla,615277,4,0,0,40,7,7,44,7,7
Mozilla,615278,7,0,0,33,4,4,40,4,4
Mozilla,615279,10,1,1,77,9,6,87,10,7
Mozilla,615280,5,0,0,65,11,9,70,11,9
Mozilla,615281,3,0,0,47,9,8,50,9,8
Mozilla,615282,5,1,1,9,1,1,14,2,2
Mozilla,615283,5,0,0,15,0,0,20,0,0
Mozilla,615284,5,0,0,53,4,3,58,4,3
Mozilla,545158,6,0,0,103,9,5,109,9,5
Mozilla,615285,5,0,0,21,4,4,26,4,4
Mozilla,615286,9,0,0,55,8,8,64,8,8
Mozilla,615287,7,0,0,65,3,2,72,3,2
Mozilla,615288,9,0,0,182,14,8,191,14,8
Mozilla,615289,7,1,1,49,21,16,56,22,17
Mozilla,615290,6,0,0,65,7,4,71,7,4
Mozilla,615291,8,2,2,40,5,4,48,7,6
Mozilla,615292,13,2,2,97,23,16,110,25,18
Mozilla,615293,16,10,8,120,50,27,136,60,35
Mozilla,615294,6,0,0,39,1,1,45,1,1
Mozilla,545159,6,0,0,12,0,0,18,0,0
Mozilla,615295,5,1,1,12,3,3,17,4,4
Mozilla,615296,3,0,0,13,0,0,16,0,0
Mozilla,615298,6,3,3,23,5,5,29,8,8
Mozilla,615300,4,0,0,61,17,5,65,17,5
Mozilla,615301,8,1,1,28,2,2,36,3,3
Mozilla,615302,6,0,0,18,2,2,24,2,2
Mozilla,615303,20,3,2,210,60,29,230,63,31
Mozilla,615304,5,0,0,54,17,9,59,17,9
Mozilla,615305,16,1,1,19,1,1,35,2,2
Mozilla,615306,5,0,0,19,0,0,24,0,0
Mozilla,545160,2,1,1,35,7,7,37,8,8
Mozilla,615307,8,2,2,109,28,7,117,30,9
Mozilla,615309,4,0,0,24,6,6,28,6,6
Mozilla,615310,3,1,1,38,3,1,41,4,2
Mozilla,615311,5,0,0,21,1,1,26,1,1
Mozilla,615312,5,1,1,11,1,1,16,2,2
Mozilla,615313,6,1,1,33,7,5,39,8,6
Mozilla,615314,3,0,0,34,1,1,37,1,1
Mozilla,615315,6,1,1,120,4,4,126,5,5
Mozilla,615316,2,2,2,47,12,12,49,14,14
Mozilla,545161,5,1,1,104,11,7,109,12,8
Mozilla,538201,8,1,1,22,5,4,30,6,5
Mozilla,615317,4,1,1,10,1,1,14,2,2
Mozilla,615318,6,1,1,35,2,1,41,3,2
Mozilla,615319,4,1,1,34,6,4,38,7,5
Mozilla,615320,9,0,0,68,8,3,77,8,3
Mozilla,615322,6,0,0,17,0,0,23,0,0
Mozilla,615323,8,1,1,48,13,11,56,14,12
Mozilla,615324,7,3,3,38,6,5,45,9,8
Mozilla,615325,7,0,0,22,0,0,29,0,0
Mozilla,615327,8,1,1,16,1,1,24,2,2
Mozilla,615328,10,0,0,416,257,85,426,257,85
Mozilla,545162,9,1,1,4,0,0,13,1,1
Mozilla,615329,6,1,1,493,117,64,499,118,65
Mozilla,615331,8,0,0,79,15,12,87,15,12
Mozilla,615332,11,2,1,116,15,9,127,17,10
Mozilla,615333,4,2,2,18,8,8,22,10,10
Mozilla,615334,14,1,1,55,9,8,69,10,9
Mozilla,615335,5,2,2,189,17,7,194,19,9
Mozilla,615336,7,0,0,38,5,5,45,5,5
Mozilla,615337,4,2,2,60,17,12,64,19,14
Mozilla,615338,3,0,0,17,6,5,20,6,5
Mozilla,615339,4,2,2,113,47,6,117,49,8
Mozilla,545163,9,0,0,68,3,3,77,3,3
Mozilla,615340,5,4,3,21,11,7,26,15,10
Mozilla,615342,5,2,2,238,86,48,243,88,50
Mozilla,615344,4,0,0,57,4,4,61,4,4
Mozilla,615345,3,0,0,77,10,4,80,10,4
Mozilla,615347,7,0,0,39,1,1,46,1,1
Mozilla,615348,4,0,0,41,3,3,45,3,3
Mozilla,615349,8,1,1,117,6,2,125,7,3
Mozilla,615350,2,0,0,2,0,0,4,0,0
Mozilla,615351,5,0,0,57,9,7,62,9,7
Mozilla,615352,4,2,2,22,1,1,26,3,3
Mozilla,545164,8,0,0,116,10,10,124,10,10
Mozilla,615354,3,0,0,25,6,6,28,6,6
Mozilla,615355,5,2,2,43,6,5,48,8,7
Mozilla,615356,9,2,2,15,3,3,24,5,5
Mozilla,615358,4,1,1,17,0,0,21,1,1
Mozilla,615359,4,2,2,10,5,5,14,7,7
Mozilla,615360,6,0,0,146,8,3,152,8,3
Mozilla,615361,6,1,1,69,16,7,75,17,8
Mozilla,615363,6,0,0,23,4,4,29,4,4
Mozilla,615364,6,1,1,62,5,4,68,6,5
Mozilla,615365,10,3,2,203,62,35,213,65,37
Mozilla,545165,5,2,2,16,3,2,21,5,4
Mozilla,615366,7,3,3,25,2,2,32,5,5
Mozilla,615367,11,1,1,345,58,16,356,59,17
Mozilla,615368,4,2,2,17,8,8,21,10,10
Mozilla,615369,7,5,5,22,12,9,29,17,14
Mozilla,615370,10,0,0,108,12,4,118,12,4
Mozilla,615373,13,0,0,33,2,2,46,2,2
Mozilla,615375,3,1,1,5,1,1,8,2,2
Mozilla,615376,8,0,0,97,14,11,105,14,11
Mozilla,615377,5,0,0,83,11,8,88,11,8
Mozilla,545166,3,1,1,26,6,3,29,7,4
Mozilla,615378,5,0,0,10,4,4,15,4,4
Mozilla,615379,5,0,0,26,7,7,31,7,7
Mozilla,615381,2,1,1,48,6,2,50,7,3
Mozilla,615382,7,2,2,9,0,0,16,2,2
Mozilla,615383,6,0,0,17,3,3,23,3,3
Mozilla,615385,6,0,0,161,30,13,167,30,13
Mozilla,615386,6,1,1,70,8,5,76,9,6
Mozilla,615388,5,0,0,53,8,8,58,8,8
Mozilla,615389,6,1,1,12,1,1,18,2,2
Mozilla,615390,7,0,0,123,21,18,130,21,18
Mozilla,545167,5,0,0,45,3,3,50,3,3
Mozilla,615391,3,0,0,50,6,6,53,6,6
Mozilla,615392,3,1,1,39,5,3,42,6,4
Mozilla,615393,4,0,0,89,9,5,93,9,5
Mozilla,615394,5,0,0,14,1,1,19,1,1
Mozilla,615395,7,1,1,22,1,1,29,2,2
Mozilla,615396,4,0,0,68,7,4,72,7,4
Mozilla,615397,6,1,1,53,13,11,59,14,12
Mozilla,615398,4,0,0,16,0,0,20,0,0
Mozilla,615399,7,1,1,225,52,17,232,53,18
Mozilla,615401,4,0,0,24,0,0,28,0,0
Mozilla,545169,1,0,0,35,3,3,36,3,3
Mozilla,615402,5,1,1,31,7,4,36,8,5
Mozilla,615403,4,0,0,96,19,7,100,19,7
Mozilla,615404,8,0,0,19,2,1,27,2,1
Mozilla,615405,5,0,0,19,0,0,24,0,0
Mozilla,615406,6,0,0,9,0,0,15,0,0
Mozilla,615407,7,0,0,46,5,4,53,5,4
Mozilla,615408,9,1,1,68,6,3,77,7,4
Mozilla,615409,9,0,0,38,4,1,47,4,1
Mozilla,615410,4,1,1,46,8,5,50,9,6
Mozilla,615411,6,4,4,68,15,9,74,19,13
Mozilla,545170,6,2,2,20,3,3,26,5,5
Mozilla,615412,5,1,1,68,8,8,73,9,9
Mozilla,615413,3,0,0,15,4,3,18,4,3
Mozilla,615414,6,1,1,68,14,13,74,15,14
Mozilla,615417,5,1,1,16,2,2,21,3,3
Mozilla,615419,14,4,4,21,4,2,35,8,6
Mozilla,615421,5,3,3,245,87,50,250,90,53
Mozilla,615423,6,4,4,5,0,0,11,4,4
Mozilla,615424,6,0,0,73,7,4,79,7,4
Mozilla,615425,2,1,1,41,17,11,43,18,12
Mozilla,615426,11,0,0,62,8,8,73,8,8
Mozilla,545171,8,0,0,24,1,1,32,1,1
Mozilla,615427,3,0,0,3,0,0,6,0,0
Mozilla,615429,3,0,0,25,1,1,28,1,1
Mozilla,615430,8,0,0,127,13,8,135,13,8
Mozilla,615432,4,3,3,11,4,4,15,7,7
Mozilla,615433,8,0,0,77,5,3,85,5,3
Mozilla,615434,5,0,0,77,9,5,82,9,5
Mozilla,615435,5,0,0,109,10,5,114,10,5
Mozilla,615436,4,2,2,4,2,2,8,4,4
Mozilla,615437,8,2,2,22,7,6,30,9,8
Mozilla,615439,10,3,2,132,21,5,142,24,7
Mozilla,545172,4,0,0,27,7,7,31,7,7
Mozilla,615440,7,1,1,16,3,3,23,4,4
Mozilla,615441,6,0,0,33,1,1,39,1,1
Mozilla,615442,8,0,0,161,14,11,169,14,11
Mozilla,615443,5,1,1,52,14,7,57,15,8
Mozilla,615444,8,2,2,85,16,10,93,18,12
Mozilla,615445,8,2,2,75,16,12,83,18,14
Mozilla,615446,10,3,2,58,17,9,68,20,11
Mozilla,615448,5,0,0,101,11,5,106,11,5
Mozilla,615449,4,1,1,69,17,8,73,18,9
Mozilla,615450,3,2,2,7,2,2,10,4,4
Mozilla,545173,5,1,1,66,11,10,71,12,11
Mozilla,615451,5,0,0,147,14,7,152,14,7
Mozilla,615452,6,1,1,51,6,4,57,7,5
Mozilla,615455,4,0,0,93,11,7,97,11,7
Mozilla,615457,7,2,2,118,21,9,125,23,11
Mozilla,615458,9,4,4,26,12,9,35,16,13
Mozilla,615459,7,3,3,254,43,23,261,46,26
Mozilla,615461,4,0,0,13,2,2,17,2,2
Mozilla,615462,3,2,2,20,8,8,23,10,10
Mozilla,615463,2,0,0,119,8,4,121,8,4
Mozilla,615464,10,1,1,158,21,6,168,22,7
Mozilla,545174,6,1,1,66,5,4,72,6,5
Mozilla,615465,5,2,2,91,21,12,96,23,14
Mozilla,615466,7,0,0,10,0,0,17,0,0
Mozilla,615467,23,3,3,645,189,46,668,192,49
Mozilla,615468,1,0,0,28,3,3,29,3,3
Mozilla,615470,9,2,2,16,3,3,25,5,5
Mozilla,615471,7,0,0,37,3,3,44,3,3
Mozilla,615472,4,1,1,14,1,1,18,2,2
Mozilla,615473,10,8,5,7,6,6,17,14,11
Mozilla,615474,5,1,1,29,1,1,34,2,2
Mozilla,545175,2,2,2,38,10,4,40,12,6
Mozilla,615475,7,4,4,29,8,7,36,12,11
Mozilla,615476,3,1,1,19,1,1,22,2,2
Mozilla,615478,5,1,1,13,0,0,18,1,1
Mozilla,615479,5,0,0,25,1,1,30,1,1
Mozilla,615480,7,0,0,130,28,15,137,28,15
Mozilla,615481,7,1,1,20,1,1,27,2,2
Mozilla,615482,5,1,1,72,16,14,77,17,15
Mozilla,615483,6,1,1,41,2,2,47,3,3
Mozilla,615484,5,1,1,33,8,6,38,9,7
Mozilla,615485,13,3,3,26,6,5,39,9,8
Mozilla,545176,6,0,0,88,8,7,94,8,7
Mozilla,615486,6,3,3,15,5,5,21,8,8
Mozilla,615487,4,1,1,95,17,9,99,18,10
Mozilla,615488,8,1,1,20,2,1,28,3,2
Mozilla,615489,5,3,3,40,7,7,45,10,10
Mozilla,615490,5,0,0,87,1,1,92,1,1
Mozilla,615491,4,2,2,105,21,16,109,23,18
Mozilla,615493,10,0,0,79,10,5,89,10,5
Mozilla,615494,3,2,2,36,6,6,39,8,8
Mozilla,615495,4,0,0,41,5,3,45,5,3
Mozilla,615496,3,2,2,7,0,0,10,2,2
Mozilla,545177,4,2,2,46,46,19,50,48,21
Mozilla,615497,5,1,1,120,24,9,125,25,10
Mozilla,615499,14,1,1,114,24,5,128,25,6
Mozilla,615500,7,1,1,216,40,11,223,41,12
Mozilla,615501,7,1,1,5,1,1,12,2,2
Mozilla,615502,7,1,1,92,7,5,99,8,6
Mozilla,615503,7,0,0,73,14,6,80,14,6
Mozilla,615504,6,0,0,11,0,0,17,0,0
Mozilla,615505,4,2,2,18,8,8,22,10,10
Mozilla,615506,8,0,0,138,19,14,146,19,14
Mozilla,545178,7,4,4,50,19,12,57,23,16
Mozilla,615507,3,0,0,5,2,2,8,2,2
Mozilla,615508,5,2,2,93,16,9,98,18,11
Mozilla,615509,4,2,2,6,0,0,10,2,2
Mozilla,615510,7,0,0,82,8,5,89,8,5
Mozilla,615511,5,1,1,42,19,11,47,20,12
Mozilla,615513,7,1,1,19,1,1,26,2,2
Mozilla,615514,8,1,1,104,17,11,112,18,12
Mozilla,615515,8,0,0,56,5,4,64,5,4
Mozilla,615516,5,2,2,86,20,16,91,22,18
Mozilla,545181,3,0,0,21,2,2,24,2,2
Mozilla,615517,7,1,1,240,65,21,247,66,22
Mozilla,615518,13,8,6,491,179,70,504,187,76
Mozilla,615519,9,0,0,18,4,4,27,4,4
Mozilla,615520,3,1,1,9,1,1,12,2,2
Mozilla,615521,4,2,2,13,8,7,17,10,9
Mozilla,615523,7,2,2,30,2,2,37,4,4
Mozilla,615524,7,1,1,73,15,12,80,16,13
Mozilla,615525,6,0,0,126,8,8,132,8,8
Mozilla,615526,5,2,2,63,15,13,68,17,15
Mozilla,545182,6,1,1,109,11,3,115,12,4
Mozilla,615528,15,4,4,106,29,14,121,33,18
Mozilla,615529,4,2,2,13,9,8,17,11,10
Mozilla,615531,5,1,1,24,8,6,29,9,7
Mozilla,615532,5,0,0,63,3,2,68,3,2
Mozilla,615533,5,1,1,13,9,8,18,10,9
Mozilla,615534,7,3,3,27,4,4,34,7,7
Mozilla,615535,6,1,1,37,8,7,43,9,8
Mozilla,615536,3,2,2,42,16,8,45,18,10
Mozilla,615537,5,0,0,49,0,0,54,0,0
Mozilla,545183,6,2,2,25,3,3,31,5,5
Mozilla,615538,4,1,1,22,3,3,26,4,4
Mozilla,615539,4,1,1,28,9,7,32,10,8
Mozilla,615540,5,0,0,9,0,0,14,0,0
Mozilla,615541,4,1,1,40,13,11,44,14,12
Mozilla,615542,5,1,1,12,4,4,17,5,5
Mozilla,615543,4,3,3,28,4,4,32,7,7
Mozilla,615544,9,2,2,43,20,10,52,22,12
Mozilla,615545,9,1,1,145,22,10,154,23,11
Mozilla,615546,3,1,1,13,2,2,16,3,3
Mozilla,615547,5,1,1,55,12,10,60,13,11
Mozilla,545184,7,2,2,71,5,4,78,7,6
Mozilla,538204,7,0,0,60,16,14,67,16,14
Mozilla,615548,6,1,1,31,3,3,37,4,4
Mozilla,615549,9,1,1,147,16,9,156,17,10
Mozilla,615550,8,1,1,23,4,4,31,5,5
Mozilla,615551,7,0,0,11,1,1,18,1,1
Mozilla,615553,10,0,0,51,8,7,61,8,7
Mozilla,615554,5,2,2,86,13,6,91,15,8
Mozilla,615555,7,2,2,2,0,0,9,2,2
Mozilla,615556,6,0,0,75,12,5,81,12,5
Mozilla,615557,7,1,1,37,8,4,44,9,5
Mozilla,615558,3,1,1,88,16,15,91,17,16
Mozilla,545185,6,0,0,92,9,4,98,9,4
Mozilla,615559,10,3,3,18,4,4,28,7,7
Mozilla,615560,6,1,1,16,2,2,22,3,3
Mozilla,615561,7,1,1,12,1,1,19,2,2
Mozilla,615562,5,0,0,16,6,6,21,6,6
Mozilla,615563,3,0,0,75,21,9,78,21,9
Mozilla,615564,5,2,2,76,19,9,81,21,11
Mozilla,615565,5,1,1,31,13,11,36,14,12
Mozilla,615566,3,0,0,27,1,1,30,1,1
Mozilla,615567,7,0,0,23,7,5,30,7,5
Mozilla,615568,7,0,0,24,1,1,31,1,1
Mozilla,545186,15,6,6,118,26,17,133,32,23
Mozilla,615569,8,0,0,31,5,5,39,5,5
Mozilla,615570,5,2,2,21,3,3,26,5,5
Mozilla,615571,5,1,1,789,266,74,794,267,75
Mozilla,615573,6,2,2,49,9,4,55,11,6
Mozilla,615574,12,1,1,143,15,8,155,16,9
Mozilla,615575,6,1,1,181,24,9,187,25,10
Mozilla,615577,4,1,1,56,7,7,60,8,8
Mozilla,615578,5,0,0,88,11,5,93,11,5
Mozilla,615579,2,0,0,94,23,13,96,23,13
Mozilla,615580,8,1,1,76,7,6,84,8,7
Mozilla,545188,5,1,1,148,28,16,153,29,17
Mozilla,615581,7,1,1,50,13,8,57,14,9
Mozilla,615582,2,2,2,72,14,6,74,16,8
Mozilla,615583,3,0,0,13,1,1,16,1,1
Mozilla,615584,4,2,2,39,4,3,43,6,5
Mozilla,615585,8,1,1,24,3,3,32,4,4
Mozilla,615586,6,2,2,90,19,9,96,21,11
Mozilla,615588,6,1,1,81,18,8,87,19,9
Mozilla,615589,6,4,4,36,12,7,42,16,11
Mozilla,615590,6,0,0,52,7,5,58,7,5
Mozilla,615591,10,1,1,6,0,0,16,1,1
Mozilla,545189,2,0,0,19,1,1,21,1,1
Mozilla,615592,4,1,1,47,12,11,51,13,12
Mozilla,615593,4,0,0,26,6,6,30,6,6
Mozilla,615594,5,1,1,16,1,1,21,2,2
Mozilla,615595,11,6,3,236,63,18,247,69,21
Mozilla,615596,5,1,1,58,8,8,63,9,9
Mozilla,615597,5,2,2,21,4,4,26,6,6
Mozilla,615598,6,1,1,13,1,1,19,2,2
Mozilla,615599,5,1,1,85,9,4,90,10,5
Mozilla,615600,8,0,0,87,13,9,95,13,9
Mozilla,615601,2,0,0,54,8,4,56,8,4
Mozilla,545190,3,1,1,86,5,4,89,6,5
Mozilla,615602,4,0,0,31,3,3,35,3,3
Mozilla,615603,9,5,5,47,7,5,56,12,10
Mozilla,615604,4,1,1,24,7,5,28,8,6
Mozilla,615608,18,2,1,27,5,1,45,7,2
Mozilla,615609,5,1,1,8,0,0,13,1,1
Mozilla,615611,6,0,0,148,10,9,154,10,9
Mozilla,615612,4,2,2,23,2,2,27,4,4
Mozilla,615613,2,0,0,62,9,8,64,9,8
Mozilla,615615,4,0,0,20,1,1,24,1,1
Mozilla,545191,4,2,2,28,2,2,32,4,4
Mozilla,615616,7,0,0,23,6,6,30,6,6
Mozilla,615617,10,2,2,30,12,11,40,14,13
Mozilla,615620,7,0,0,19,5,5,26,5,5
Mozilla,615621,5,1,1,51,13,5,56,14,6
Mozilla,615622,4,1,1,12,1,1,16,2,2
Mozilla,615623,3,1,1,6,2,2,9,3,3
Mozilla,615624,9,2,2,2,0,0,11,2,2
Mozilla,615625,3,1,1,6,2,2,9,3,3
Mozilla,615627,5,1,1,79,11,9,84,12,10
Mozilla,615629,2,0,0,71,12,5,73,12,5
Mozilla,545192,5,3,3,53,13,8,58,16,11
Mozilla,615630,5,0,0,4,0,0,9,0,0
Mozilla,615631,3,1,1,17,6,6,20,7,7
Mozilla,615632,5,0,0,26,2,2,31,2,2
Mozilla,615633,3,0,0,15,2,2,18,2,2
Mozilla,615635,12,2,2,26,7,6,38,9,8
Mozilla,615636,8,0,0,23,1,1,31,1,1
Mozilla,615639,3,0,0,4,0,0,7,0,0
Mozilla,615640,4,1,1,35,9,4,39,10,5
Mozilla,615641,7,1,1,127,27,20,134,28,21
Mozilla,615642,3,1,1,28,4,4,31,5,5
Mozilla,545193,6,1,1,142,12,9,148,13,10
Mozilla,615643,7,3,3,5,1,1,12,4,4
Mozilla,615645,9,1,1,34,5,4,43,6,5
Mozilla,615646,7,3,3,204,70,35,211,73,38
Mozilla,615647,4,1,1,11,1,1,15,2,2
Mozilla,615648,6,1,1,69,9,8,75,10,9
Mozilla,615649,6,2,2,25,4,2,31,6,4
Mozilla,615651,4,0,0,137,14,6,141,14,6
Mozilla,615652,5,0,0,118,18,9,123,18,9
Mozilla,615654,3,0,0,88,14,7,91,14,7
Mozilla,615656,4,1,1,25,2,1,29,3,2
Mozilla,545194,8,0,0,20,1,1,28,1,1
Mozilla,615658,6,1,1,82,13,7,88,14,8
Mozilla,615659,7,3,3,22,7,6,29,10,9
Mozilla,615660,4,1,1,48,11,8,52,12,9
Mozilla,615662,5,1,1,21,0,0,26,1,1
Mozilla,615663,6,3,3,23,9,7,29,12,10
Mozilla,615664,7,0,0,21,1,1,28,1,1
Mozilla,615666,9,2,2,84,13,6,93,15,8
Mozilla,615668,11,1,1,12,0,0,23,1,1
Mozilla,615670,4,1,1,37,8,4,41,9,5
Mozilla,615671,4,0,0,43,4,4,47,4,4
Mozilla,545195,8,5,5,85,28,20,93,33,25
Mozilla,615672,6,0,0,29,0,0,35,0,0
Mozilla,615673,6,1,1,14,4,3,20,5,4
Mozilla,615674,6,1,1,26,5,5,32,6,6
Mozilla,615675,5,0,0,61,7,5,66,7,5
Mozilla,615676,7,2,1,10,3,2,17,5,3
Mozilla,615678,4,0,0,75,16,6,79,16,6
Mozilla,615679,3,0,0,6,0,0,9,0,0
Mozilla,615680,5,0,0,20,2,2,25,2,2
Mozilla,615681,7,1,1,15,2,2,22,3,3
Mozilla,615682,5,1,1,58,15,5,63,16,6
Mozilla,545196,8,1,1,27,0,0,35,1,1
Mozilla,615683,7,2,2,54,21,14,61,23,16
Mozilla,615686,8,1,1,699,168,97,707,169,98
Mozilla,615687,7,0,0,188,7,4,195,7,4
Mozilla,615688,7,2,2,15,2,2,22,4,4
Mozilla,615689,8,3,3,20,5,3,28,8,6
Mozilla,615690,5,0,0,61,12,9,66,12,9
Mozilla,615693,6,0,0,10,1,1,16,1,1
Mozilla,615694,6,1,1,108,32,15,114,33,16
Mozilla,615695,6,3,3,50,9,4,56,12,7
Mozilla,615697,6,0,0,49,3,2,55,3,2
Mozilla,545197,20,1,1,154,10,8,174,11,9
Mozilla,615698,9,2,2,14,1,1,23,3,3
Mozilla,615701,7,0,0,38,16,14,45,16,14
Mozilla,615702,6,0,0,64,9,6,70,9,6
Mozilla,615703,7,1,1,68,12,11,75,13,12
Mozilla,615704,7,3,3,118,15,7,125,18,10
Mozilla,615705,5,1,1,23,1,1,28,2,2
Mozilla,615707,7,0,0,62,2,2,69,2,2
Mozilla,615708,9,0,0,66,2,2,75,2,2
Mozilla,615709,8,4,4,29,17,10,37,21,14
Mozilla,615710,8,1,1,67,11,10,75,12,11
Mozilla,545198,5,2,2,15,5,4,20,7,6
Mozilla,615711,9,0,0,83,6,6,92,6,6
Mozilla,615712,7,0,0,83,15,11,90,15,11
Mozilla,615713,3,0,0,17,3,3,20,3,3
Mozilla,615716,5,2,2,6,3,3,11,5,5
Mozilla,615718,5,0,0,20,5,4,25,5,4
Mozilla,615719,4,1,1,53,13,3,57,14,4
Mozilla,615721,9,0,0,81,14,7,90,14,7
Mozilla,615722,6,1,1,30,3,2,36,4,3
Mozilla,615723,4,1,1,110,13,9,114,14,10
Mozilla,615724,3,0,0,35,7,7,38,7,7
Mozilla,545199,12,7,7,159,66,43,171,73,50
Mozilla,615725,12,0,0,25,0,0,37,0,0
Mozilla,615727,18,2,2,46,4,4,64,6,6
Mozilla,615728,6,1,1,73,1,1,79,2,2
Mozilla,615729,7,1,1,29,6,2,36,7,3
Mozilla,615730,6,1,1,5,0,0,11,1,1
Mozilla,615731,6,0,0,36,1,1,42,1,1
Mozilla,615732,22,1,1,30,0,0,52,1,1
Mozilla,615734,4,1,1,56,8,6,60,9,7
Mozilla,615735,8,1,1,13,1,1,21,2,2
Mozilla,615736,18,4,4,95,32,15,113,36,19
Mozilla,545200,6,0,0,73,4,3,79,4,3
Mozilla,615737,6,1,1,14,5,5,20,6,6
Mozilla,615738,5,3,3,13,7,5,18,10,8
Mozilla,615739,10,2,2,159,27,9,169,29,11
Mozilla,615740,7,2,2,110,19,11,117,21,13
Mozilla,615741,4,0,0,32,5,4,36,5,4
Mozilla,615742,7,0,0,17,1,1,24,1,1
Mozilla,615743,6,2,2,87,18,11,93,20,13
Mozilla,615744,6,2,2,4,0,0,10,2,2
Mozilla,615745,5,1,1,22,9,5,27,10,6
Mozilla,615746,8,1,1,13,1,1,21,2,2
Mozilla,545201,3,0,0,23,3,3,26,3,3
Mozilla,615748,4,1,1,14,1,1,18,2,2
Mozilla,615749,5,1,1,97,8,4,102,9,5
Mozilla,615750,7,0,0,340,58,22,347,58,22
Mozilla,615751,5,0,0,41,6,6,46,6,6
Mozilla,615752,6,0,0,145,18,9,151,18,9
Mozilla,615753,3,0,0,2,0,0,5,0,0
Mozilla,615754,5,0,0,59,10,9,64,10,9
Mozilla,615755,5,0,0,70,3,2,75,3,2
Mozilla,615756,4,2,2,22,4,4,26,6,6
Mozilla,615757,15,3,3,51,12,8,66,15,11
Mozilla,545202,4,0,0,92,13,6,96,13,6
Mozilla,615758,13,4,4,72,19,8,85,23,12
Mozilla,615760,4,1,1,6,4,4,10,5,5
Mozilla,615761,5,1,1,118,21,14,123,22,15
Mozilla,615762,2,1,1,155,67,34,157,68,35
Mozilla,615764,2,1,1,11,3,3,13,4,4
Mozilla,615765,8,2,2,150,20,11,158,22,13
Mozilla,615766,5,3,3,65,10,4,70,13,7
Mozilla,615767,8,1,1,53,6,5,61,7,6
Mozilla,615769,5,3,3,7,2,2,12,5,5
Mozilla,615770,5,1,1,55,16,5,60,17,6
Mozilla,545203,7,0,0,10,1,1,17,1,1
Mozilla,615771,8,0,0,50,5,5,58,5,5
Mozilla,615772,7,0,0,23,9,6,30,9,6
Mozilla,615773,6,0,0,31,2,2,37,2,2
Mozilla,615776,9,1,1,46,13,11,55,14,12
Mozilla,615777,9,2,2,253,68,21,262,70,23
Mozilla,615778,6,1,1,32,5,4,38,6,5
Mozilla,615779,4,2,2,5,1,1,9,3,3
Mozilla,615780,8,1,1,10,2,2,18,3,3
Mozilla,615781,9,2,2,19,4,4,28,6,6
Mozilla,615782,6,0,0,12,0,0,18,0,0
Mozilla,545204,9,0,0,4,0,0,13,0,0
Mozilla,615783,7,0,0,66,9,9,73,9,9
Mozilla,615784,6,1,1,19,0,0,25,1,1
Mozilla,615785,7,1,1,40,10,9,47,11,10
Mozilla,615786,5,0,0,34,4,3,39,4,3
Mozilla,615787,7,0,0,14,0,0,21,0,0
Mozilla,615788,10,2,2,77,5,4,87,7,6
Mozilla,615789,5,0,0,38,9,6,43,9,6
Mozilla,615791,7,0,0,9,0,0,16,0,0
Mozilla,615792,7,3,3,35,10,6,42,13,9
Mozilla,615793,8,0,0,159,29,20,167,29,20
Mozilla,538206,14,2,2,47,4,3,61,6,5
Mozilla,615794,5,2,2,63,12,12,68,14,14
Mozilla,615796,7,3,3,57,4,4,64,7,7
Mozilla,615797,6,0,0,20,0,0,26,0,0
Mozilla,615798,6,1,1,272,139,77,278,140,78
Mozilla,615799,4,2,2,112,32,11,116,34,13
Mozilla,615800,11,3,3,120,25,10,131,28,13
Mozilla,615801,7,0,0,64,24,17,71,24,17
Mozilla,615803,9,0,0,152,16,9,161,16,9
Mozilla,615804,10,1,1,55,6,5,65,7,6
Mozilla,615805,7,0,0,68,13,5,75,13,5
Mozilla,545206,6,2,2,61,10,6,67,12,8
Mozilla,615806,4,0,0,27,2,2,31,2,2
Mozilla,615807,6,0,0,52,4,3,58,4,3
Mozilla,615810,6,0,0,36,8,8,42,8,8
Mozilla,615812,5,0,0,33,0,0,38,0,0
