ID,Word,Corrected
31558,processreport,Process report
31559,processrequestmain,Process request main
31586,proconoverlay,Pro con overlay
31604,productproperties,Product properties
31633,profilepropertypage,Profile property page
31641,profilingperspective,Profiling perspective
31652,programelement,Program element
31654,programfiler,Program filer
31657,programindex,Program index
31674,progressbarstylehorizontal,Progress bar style horizontal
31682,progressmax,Progress max
31684,progressposition,Progress position
31685,progresssource,Progress source
31711,projectdiagramssynchronizer,Project diagrams synchronizer
31720,projectinfodata,Project info data
31728,projectnode,Project node
31729,projectparsingmanager,Project parsing manager
31731,projectrecord,Project record
31742,projectvalidator,Project validator
31759,promptforcredentials,Prompt for credentials
31761,promptforuserinfo,Prompt for userinfo
31783,propertyandmethod,Property and method
31795,propertycontributor,Property contributor
31804,propertynode,Property node
31826,proplist,Prop list
31864,protectfunction,Protect function
31868,protectscenarios,Protect scenarios
31895,protypes,Pro types
31916,provisioningaction,Provisioning action
31935,proximitylistener,Proximity listener
31937,proxyauthentication,Proxy authentication
31938,proxyconnectfailure,Proxy connect failure
31943,proxynode,Proxy node
31944,proxypass,Proxy pass
31950,proxywrappingcommand,Proxy wrapping command
31988,pseudofunction,Pseudo function
34075,retrievecontexthandler,Retrieve context handler
34078,retrievefiletransferprotocolfactory,Retrieve file transfer protocol factory
34158,rewritenodelist,Rewrite nodelist
34218,rightcontext,Right context
34224,rightpage,Right page
34299,roleswitch,Role switch
34302,rollouts,Roll outs
34306,romantotext,Roman to text
34318,rootcomp,Root comp
34319,rootcontextnodetests,Root context node tests
34321,rootelement,Root element
34322,rootfigure,Root figure
34323,rootfolder,Root folder
34328,rootrequest,Root request
34329,rootresource,Root resource
34359,roundout,Round out
34367,routeselectorview,Route selector view
34372,rowlevels,Row levels
34373,rowlimit,Row limit
34425,rsedom,Rse dom
34466,rtclock,Rt clock
34471,rtehelper,Rte helper
34487,rtltryentercriticalsection,Rtl try enter critical section
34494,rtptime,Rtp time
34498,rtsystem,Rt system
34505,rubberbandselectiontooltest,Rubber band selection tool test
34506,rubberstamp,Rubber stamp
34513,rubydebug,Ruby debug
34515,rubylaunchconfigurationdelegate,Ruby launch configuration delegate
34532,rulenodes,Rule nodes
34534,rulersgrid,Rulers grid
34536,ruletree,Rule tree
34546,runallpending,Run all pending
34555,runaptduringreconcile,Run apt during reconcile
34566,rundatamodel,Run data model
34580,runhttprequest,Run http request
34581,runhttprequestinternal,Run http request internal
34588,runinseparatevm,Run in separate vm
34599,runmodalforwindow,Run modal for window
34609,runningcount,Running count
34637,runtimeclasspathproviderdelegate,Run time class path provider delegate
34641,runtimeexceptionscriptprotocolhandler,Run time exception script protocol handler
34644,runtimeid,run time id
34647,runtimelog,Run time log
34649,runtimepath,Run time path
34668,runwspmodification,Run wsp modification
34715,sadface,Sad face
34718,safariadblockloader,Safari ad block loader
34719,safarihtmlref,Safari html ref
34720,safariwebcontent,Safari web content
34725,safebrowsingaboutmodule,Safe browsing about module
34728,safecorrectionprocessoraccess,Safe correction processor access
34734,safeiteratingruntimetag,Safe iterating run time tag
34786,sameurl,Same url
34810,samplelength,Sample length
34814,samplepropertypage,Sample property page
34818,sampletext,Sample text
34825,samsungteam,Samsung team
34897,savebookmark,Save bookmark
34904,savecontext,Save context
34908,savedialogsettings,Save dialog settings
34912,saveeditaction,save edit action
34917,savefailedminidumpsto,Save failed mini dumps to
34923,saveindex,Save index
34924,saveinstancestate,Save instance state
34932,savenode,Save node
34937,savepreferences,Save preferences
34967,saxsvgdocumentfactory,Sax svg document factory
34968,saxunmarshaller,Sax unmarshaller
34970,saxwrapper,Sax wrapper
34975,sbemail,Sbe mail
34983,scaccessiblecell,Sc accessible cell
34988,scaeditor,Sca editor
34995,scaledrawabletest,Scale drawable test
35010,scandisk,Scan disk
35026,scantypeargumentsignature,Scan type argument signature
35032,scatterseries,Scatter series
35053,schaden,Sc haden
35062,scheduleinterval,Schedule interval
35063,scheduleproxyfactory,Schedule proxy factory
35064,scheduleproxynode,Schedule proxy node
35074,schemalocations,Schema locations
35100,schrep,Sch rep
35134,scopechainprop,Scope chain prop
35177,screenshotcreationpage,Screen shot creation page
35187,screensort,Screen sort
35197,scriptableunicodeconverter,Script able Unicode converter
35200,scriptclass,Script class
35219,scriptframeworkerrorexception,Script framework error exception
35221,scriptgenerationtests,Script generation tests
35222,scripthandler,Script handler
35229,scriptorganizer,Script organizer
35246,scrollbarsample,Scroll bar sample
35253,scrolldelay,Scroll delay
35263,scrollpageview,Scroll page view
35267,scrolltest,Scroll test
35269,scrolltoy,Scroll toy
35283,scxmlimport,Sc xml import
35304,sdklinux,Sdk linux
35307,sdkversion,Sdk version
35321,sdpptimport,Sd ppt import
35338,sdxmlimport,Sd xml import
35342,sealedobject,Sealed object
35358,searchalot,Search a lot
35377,searchhistoryprovider,Search history provider
35390,searchpart,Search part
35391,searchphp,Search php
35395,searchresultchanged,Search result changed
35399,searchtempest,Search tempest
35400,searchterm,Search term
35401,searchtitle,Search title
35411,seaux,Se aux
35415,seccmd,Sec cmd
35423,seckeypublickey,Sec key public key
35432,secondarydiagramelement,Secondary diagram element
35433,secondaryid,Secondary id
35434,secondaryoutputs,Secondary outputs
35450,sectionheaderholder,Section header holder
35466,securepasswordgenerator,Secure password generator
35486,securitylevel,Security level
35487,securityoptions,Security options
35504,seekbars,Seek bars
35507,seekpos,Seek pos
35508,seektime,Seek time
35522,segstart,Seg start
35526,sehop,Se hop
35550,selectallrowusingdefaultmultipletablesubclassread,Select all row using default multiple table sub class read
35551,selectallrowusingmultipletablesubclassread,Select all row using multiple table sub class read
35565,selectedmessagesaredeleted,Selected messages are deleted
35566,selectednode,Selected node
35567,selectedrowenumerator,Selected row enumerator
35570,selectedview,Selected view
35576,selectindiagramhelper,Select in diagram helper
35596,selectionprovidermediator,Selection provider mediator
35607,selectormatches,Select or matches
35632,selfhost,Self host
35659,semifreeze,Semi freeze
35671,sendbillingrequest,Send billing request
35673,sendbrowsersurvey,Send browser survey
35681,sendera,Send era
35685,sendeventnotifications,Send event notifications
35712,sendnotificationintents,Send notification intents
35718,sendorsavedraft,Send or saved raft
35721,sendpassword,Send password
35722,sendqueue,Send queue
35725,sendreportunx,Send report unx
35726,sendresult,Send result
35732,sendstringsync,Send string sync
35734,sendtetherstatechangedbroadcast,Send tether state changed broadcast
35735,sendtext,Send text
35738,sendthroughobjecteventfilters,Send through object event filters
35744,sendtohudservice,Send to hud service
35759,sensordevice,Sensor device
35785,seqreader,Seq reader
35790,sequencemodifier,Sequence modifier
35842,serveraction,Server action
35848,serverbase,Server base
35853,serverdelegate,Server delegate
35860,serverhellodone,Server hello done
35877,serversocketchannel,Server socket channel
35881,servertooltip,Server tool tip
35890,serverurlcombo,Server url combo
35911,serviceinterface,Service interface
35927,serviceruntimes,Service runtimes
35930,servicestatetracker,Service state tracker
35938,serviceunknown,Service unknown
35948,servletresponseimpl,Servlet response impl
35957,sessionbeans,Session beans
35961,sessioncreate,Session create
35964,sessioneventlistener,Session event listener
35966,sessionidlength,Session id length
35977,setabouttodeleteselector,Set about to delete selector
35994,setallowpluginactivation,Set allow plugin activation
37010,sideof,side of
37030,signage,Sign age
37038,signalprocess,Signal process
37104,simplearithmeticexpression,Simple arithmetic expression
37110,simplebinary,Simple binary
37115,simpleconditionalexpression,Simple conditional expression
37116,simpleconfiguration,Simple configuration
37123,simpleelementfactory,Simple elemen tfactory
37141,simpleresultset,Simple result set
37183,singlechar,Single char
37186,singlecorpussearchadapter,Single corpus search adapter
37191,singlelaunchactivitytestcase,Single launch activity testcase
37195,singleselectquerycomposer,Single select query composer
37220,siteentry,Site entry
37223,sitefilefactory,Site file factory
37230,sitepage,Site page
37237,sitewantsto,Site wants to
37246,sixtyeightyeight,Sixty eighty eight
37254,sizeposition,Size position
37280,skillport,Skill port
37284,skiphours,Skip hours
37290,skipwinsecuritypolicychecks,Skip win security policy checks
37313,slashgear,Slash gear
37329,slideback,Slide back
37330,slidecount,Slide count
37334,slideouts,Slide outs
37338,slideshowsettings,Slideshow settings
37347,sliverlight,Sliver light
37382,smartart,Smart art
37383,smartbookmarks,Smart bookmarks
37399,smartrefresh,Smart refresh
37400,smartrenameaction,Smart rename action
37401,smartsave,Smart save
37405,smarttags,Smart tags
37407,smartunzoom,Smart unzoom
37460,snapshotfactory,Snapshot factory
37461,snapstorage,Snap storage
37472,snippetcontributions,Snippet contributions
37482,snowsnowforlucy,Snows now for lucy
37494,soapserializationenvelope,Soap serialization envelope
37501,socialmain,Social main
37506,sockethttpclientconnection,Socket http client connection
37526,softblocking,Soft blocking
37554,solarlib,Solar lib
37557,solarwinds,Solar winds
37582,somearray,Some array
37583,someaspect,Some aspect
37588,somecall,Some call
37590,somecompany,Some company
37603,someimage,Some image
37613,somenamespace,Some name space
37620,someprofile,Some profile
37626,somethind,Some thind
37633,somevar,Some var
37675,sortelementsoperation,Sort elements operation
37684,sorttype,Sort type
37701,soundapplet,Sound app let
37711,soundpoolmap,Sound pool map
37722,sourceconfiguration,Source configuration
37738,sourceformat,Source format
37739,sourceindexer,Source indexer
37750,sourcepaths,Source paths
37768,southparkstudios,South park studios
37808,sparseweakarray,Sparse weak array
37813,spawnprocess,Spawn process
37892,splashhandler,Splash handler
37897,splicehelper,Splice helper
37907,splittreetable,Split tree table
37913,spokesmodel,spokes model
37932,spreadsheat,spRead sheat
37942,springfield,Spring field
37945,spritetext,Sprite text
37957,spylog,Spy log
37975,sqlfunctions,Sql functions
37999,sqlserverexception,Sql server exception
38000,sqlserverplatform,Sql server platform
39144,swipedisambiguation,swipe disambiguation
39160,switchstateto,Switch state to
39161,switchtoerror,Switch to error
39166,switchtoviewshell,Switch to view shell
39287,synccore,Sync core
39305,synchronizedmap,Synchronized map
39308,synchronizerunnabletomainthread,Synchronize runnable to main thread
39330,syncprovider,Sync provider
39331,syncregisterdataaccess,Sync register data access
39359,synthproxy,Synth proxy
39379,syslogging,Sys logging
39380,sysmonitor,Sys monitor
39411,systemisbeingshutdown,System is being shutdown
39415,systemmenudata,System menu data
39419,systemoperations,System operations
39424,systemprofilemanager,System profile manager
39426,systemproperty,System property
39435,systemsettingschanging,System settings changing
39439,systemtableview,System table view
39449,systemwidgethelpers,System widget helpers
39477,tabbedappbrowser,Tab bed app browser
39479,tabbedbrowsing,Tab bed browsing
39509,tabingroupitem,Tab in group item
39516,tablecolumnseparator,Table column separator
39521,tabledataeditor,Table data editor
39526,tableitemdesign,Table item design
39531,tablelayoutinfo,Table lay out info
39535,tablemode,Table mode
39547,tableshape,Table shape
39549,tablespace,Table space
39562,tabmodal,Tab modal
39563,tabonfocus,Tab onfocus
39565,tabpagecontainer,Tab page container
39569,tabparentlistenerinfo,Tab parent listener info
39575,tabsontop,Tab son top
39580,tabstrips,Tab strips
39587,tabwidgettest,Tab widget test
39591,tacoma,Ta coma
39601,taghandler,Tag handler
39604,taglibhelper,Tag lib helper
39608,tagreading,Tag reading
39610,tagsarenot,Tags are not
39615,tagviewer,Tag viewer
39624,takeaudiocall,Take audio call
39673,targetapplications,Target applications
39676,targetdescriptor,Target descriptor
39679,targetdocument,Target document
39726,taskdataversion,Task data version
39727,taskdeactivateaction,Task deactivate action
39742,taskkey,Task key
39840,teamcontentproviderdescriptor,Team content provider descriptor
39854,technick,Tech nick
39867,tecnolog,Tec no log
39905,tempcloseable,Temp close able
39906,tempconverter,Temp converter
39915,templateableelement,Temp late able element
39916,templateassociations,Temp late associations
39932,templatetags,Temp late tags
39933,templatetransfer,Temp late transfer
39939,temploader,Temp loader
39987,testactivetab,Test active tab
39988,testadapter,Test adapter
39989,testaddanyinconvertibleobject,Test add any in convertible object
40000,testaddtogroup,Test add to group
42119,unhooktextrunfromframes,Unhook tex trun from frames
42157,uninstalloninitcommon,Uninstall on init common
42158,uninstallshortcutreceiver,Uninstall shortcut receiver
42167,unionoverflowareaswithdesiredbounds,Union overflow areas with desired bounds
42168,uniquecacheinfo,Unique cache info
42171,uniqueextensionpointid,Unique extension pointid
42174,uniqueresourcecontents,Unique resource contents
42187,unitpropertydescriptor,Unit property descriptor
42193,universalfilesystemminer,Universal file system miner
42195,universalpathtransformer,Universal path transformer
42215,unloadmodules,Unload modules
42217,unlockandpostnotifies,Unlock and post notifies
42219,unlockcontrollers,Unlock controllers
42234,unmodifiableelist,Unmodifi able e list
42313,unregisterprovider,Unregister provider
42422,updata,Up data
42433,updateallquery,Update all query
42434,updateallqueryexpressionmathtest,Update all query expression math test
42437,updateandinvalidatecoveredregion,Update and invalidate covered region
42463,updateclock,Update clock
42473,updatedatasethandle,Update data set handle
42478,updatedialogcontents,Update dialog contents
42481,updatedommultifeature,Updatedom multi feature
42493,updatefontlist,Update font list
42495,updateformowner,Update form owner
42498,updatefromstream,Update from stream
42514,updatelivemarkchildren,Update live mark children
42521,updatemessagelabel,Update message label
42527,updatenotification,Update notification
42538,updatepersistentproperties,Update persistent properties
42539,updateplannerinfo,Update planner info
42541,updatepositionandsize,Update position and size
42543,updateprofile,Update profile
42546,updatepropertysheet,Update property sheet
42566,updatesincetagoperation,Update since tag operation
42573,updatestatustext,Update status text
42574,updatesubtypes,Update sub types
42581,updatetaskfromtaskdata,Update task from task data
42585,updatethread,Update thread
42589,updatetooltip,Update tooltip
42599,updatewallpaper,Update wall paper
42621,uploadcontroller,Upload controller
42638,upsample,Up sample
42644,upzip,Up zip
42674,urldescription,url description
42680,urlinfoabout,url info about
42686,urlparameter,url parameter
42690,urlstreamhandlerservice,url stream handler service
42692,urlupdateinfo,url update info
42701,usagedatacapturesettings,Usage data capture settings
42702,usagedatarecordingsettings,Usage data recording settings
42713,usbservice,Usb service
42717,usdebtclock,Us debt clock
42724,usecapture,Use capture
42741,uselevel,Use level
42747,useragentstring,User agent string
42759,userdefinedimages,User defined images
42766,useresponsehead,Use response head
42773,usergroups,User groups
42774,userguides,User guides
42784,usernametoken,Username token
42803,usersummary,User summary
42825,usetargetmilestone,Use target mile stone
42830,usingtheviewport,Using the view port
42918,validatebetweeninterfacesports,Validate between interface sports
42922,validateconfiguration,Validate configuration
42925,validatecontextroot,Validate context root
42937,validateorbranch,Validate or branch
42938,validateparametervaluetype,Validate parameter value type
42940,validateprogram,Validate program
42944,validaterequestwithnewchannel,Validate request with new channel
42956,validationreport,Validation report
42959,validationtest,Validation test
42986,valueanimatoranimator,Value animator animator
42989,valuecombo,Value combo
42990,valueend,Value end
42998,valueproperties,Value properties
44008,whitepointerscan,White pointer scan
44011,whitesmiths,White smiths
44018,whois,who is
44024,whyblockedbutton,why blocked button
44032,widgetlayout,widget layout
44034,widgetless,widget less
44054,wifilayer,wifi layer
44056,wifilocator,wifi locator
44060,wifitoggleservice,wifi toggle service
44061,wifiwatchdog,wifi watch dog
44094,winabspath,win abs path
44095,winbase,win base
44097,wincon,win con
44110,windowblinds,window blinds
44116,windowcontext,window context
44121,windowenabled,window enabled
44123,windowfocuschanged,window focus changed
44128,windowlistenermultiplexer,window listener multiplexer
44129,windowmaker,window maker
44131,windowmanagerpolicy,window manager policy
44133,windowns,window ns
44135,windowownerstillexists,window owner still exists
44139,windowsclient,windows client
44146,windowsnapshot,window snapshot
44156,windowtitlestyle,window title style
44164,winfileopenimpl,win file open impl
44166,winforms,win forms
44167,wingray,win gray
44170,winlesshiddenflashwndproc,win less hidden flash wnd proc
44176,winname,win name
44179,winphone,win phone
44185,winsearch,win search
44230,withyieldallowed,with yield allowed
44237,wizardid,wizard id
44239,wizardmachine,wizard machine
44283,wonfix,won fix
44312,workbase,work base
44313,workbatch,work batch
44323,workbenchexecutiondeploymentadapter,work bench execution deployment adapter
44329,workbenchlocationdetailspage,work bench location details page
44343,workerrun,worker run
44349,workingcopypreferences,working copy preferences
44361,worklogplugin,work log plugin
44368,worksp,work sp
44374,workspacelocation,work space location
44435,wrappedworkbenchrefreshaction,wrapped workbench refresh action
44443,writablebytechannel,writable byte channel
44461,writedirectoryentry,write directory entry
44462,writeentry,write entry
44469,writeinternal,write internal
44473,writeloop,write loop
44474,writemap,write map
44478,writenative,write native
44481,writeoutput,write output
44487,writerdocument,writer document
44491,writerfilterdetection,writer filter detection
44496,writertest,writer test
44499,writesinglerefobject,write single ref object
44500,writetextinspan,write text in span
44527,wsdddeployableitem,wsdd deployable item
44546,wsmobiletrackingdbgetoperation,ws mobile tracking db get operation
44560,wtfcnn,wtf cnn
44598,xaccessiblevalue,x accessible value
44599,xaconnection,xa connection
44730,xlccore,xlc core
44738,xlvalues,xl values
44748,xmlbeautifier,xml beautifier
44749,xmlbinaryattachmenthandler,xml binary attachment handler
44756,xmlcomparator,xml comparator
44758,xmlconstraintdescriptor,xml constraint descriptor
44763,xmldirectmapping,xml direct mapping
44766,xmldocumenttransformercontext,xml document transformer context
44781,xmlgenerator,xml generator
44792,xmlinteraction,xml interaction
44795,xmlisncnamechar,xml is nc name char
44799,xmllite,xml lite
44807,xmlnamespacepackage,xml name space package
44814,xmlpk,xml pk
44815,xmlplatform,xml platform
44822,xmlreportdirectory,xml report directory
44825,xmlroot,xml root
44829,xmlrpcclientworker,xmlr pc client worker
44844,xmlstorage,xml storage
44845,xmlstr,xml str
44857,xmltree,xml tree
44858,xmltypeemployeesystem,xml type employee system
44866,xmlvisitor,xml visitor
44876,xmppexception,xmpp exception
44931,xpcsystemonlywrapper,xpc system only wrapper
44939,xpdftest,xpdf test
44948,xplannerrepositoryconnector,x planner repository connector
44968,xraytool,x ray tool
44976,xrelationshipaccess,x relationship access
44979,xrenderqueryversion,x render query version
44997,xsdelementdeclaration,xsd element declaration
44998,xsdenumerationfacet,xsd enumeration facet
8,abstractannotationmodelprovider,abstract annotation model provider
22,abstractbufferingstep,abstract buffering step
39,abstractcrosstabaction,abstract cross tab action
53,abstractelement,abstract element
74,abstractinfoview,abstract info view
84,abstractlistener,abstract listener
101,abstractobservablelist,abstract observable list
102,abstractobservablevalue,abstract observable value
119,abstractremoteserviceaccesshandler,abstract remote service access handler
124,abstractrepositoryconnector,abstract repository connector
128,abstractresourceclient,abstract resource client
205,accentcolor,accent color
210,acceptmatch,accept match
213,acceptobject,accept object
239,accessibleevent,accessible event
254,accessibletext,accessible text
257,accessibletoolboxitem,accessible tool box item
265,accesspoints,access points
292,accountmanagercallback,account manager call back
302,accounttypemanager,account type manager
336,achildarray,a child array
356,aclone,a clone
364,acomputedwidth,a computed width
414,actionclass,action class
456,activationevent,activation event
462,activecell,active cell
466,activecontextsourceprovider,active context source provider
470,activeeditorchanged,active editor changed
486,activitycloseexitanimation,activity close exit animation
582,addattributes,add attributes
620,adddescriptor,add descriptor
652,addglyphrun,add glyph run
666,addinstallableunits,add installable units
701,addmutationobserver,add mutation observer
712,addnestedannotation,add nested annotation
721,addonlog,add on log
741,addpath,add path
776,addressbookssynchronizer,address books synchronizer
805,addstaticcomponent,add static component
834,addtoear,add to ear
904,adjusttabstrip,adjust tab strip
917,adminserver,admin server
966,advancetonextstate,advance to next state
1034,afterall,after all
1061,agentcontrollerpool,agent controller pool
1225,albumartutils,album art utils
1227,albumid,album id
1229,albumthumbs,album thumbs
1245,alertdialogtest,alert dialog test
1284,alignparentbottom,align parent bottom
1286,alignright,align right
1293,alist,a list
1352,allocatelibrarycontainer,allocate library container
1383,allowoverride,allow override
1483,alwaysraised,always raised
1545,analyseassignment,analyse assignment
1632,androidlaunchcontroller,android launch controller
1695,animatelayoutchanges,animate layout changes
1707,animval,anim val
1769,anonymoususer,anonymous user
1863,anysoftkeyboard,any soft key board
1926,apidescriptiontests,api description tests
1928,apidocumentationtests,api documentation tests
2012,appendselection,Append selection
2102,applychanges,Apply changes
2116,applypatch,Apply patch
2127,applytransformation,Apply transformation
2135,appnotresponding,App not responding
2159,appsecurity,App security
2238,arcticfox,Arctic fox
2254,arenaheader,Arena header
2278,argsprivatenative,Args private native
2281,argstypeindex,Args type index
2290,argvaluearray,Arg value array
2345,arrowbox,Arrow box
2424,asfloatbuffer,As float buffer
2512,assertionfailed,Assertion failed
2519,assertraises,Assert raises
2591,asxml,As xml
2728,attachadapter,Attach adapter
2783,attrlist,Attr list
2804,audiobooks,Audio books
2808,audiodata,Audio data
2829,audiopreview,Audio preview
2931,autocommit,Auto commit
2934,autocompletions,Auto completions
2969,autoheight,Auto height
3034,autotextshare,Auto text share
3056,availwidth,avail width
3077,averageif,average if
3110,awaitloadedlocked,Await loaded locked
3212,backuphelper,backup helper
3215,backupsnip,backup snip
3226,badhash,bad hash
3318,basedata,base data
3338,basejpaplatformui,Base jpa plat form ui
3340,baselabelprovider,Base label provider
3382,basicfeaturemap,Basic feature map
3409,basicthebeslayerbuffer,Basic the be slayer buffer
3433,batterymanager,battery manager
3492,beagleboards,beagle boards
3551,beginelement,begin element
3553,beginmaildelivery,Begin mail delivery
3563,beginread,begin read
3564,beginremovetab,Begin remove tab
3569,beginupdate,begin update
3730,biditextdirection,Bidi text direction
3771,binaryindexer,Binary indexer
3772,binarymethod,Binary method
3781,bindgroupview,Bind group view
3782,bindinfo,Bind info
3785,bindingkey,binding key
3791,bindlistener,bind listener
3803,bindtomodel,Bind to model
3848,bitcast,bit cast
3851,bitgravity,bit gravity
3868,bitrotted,bit rotted
3886,bkptno,Bk ptno
3894,blackholes,black holes
3924,blindcooltech,Blind cool tech
3962,blueerrorhandler,blue error handler
3985,bluewin,blue win
3989,blurtab,blur tab
4018,bodystructure,Body structure
4027,bokmal,Bok mal
4052,bookmarkthispage,Book mark this page
4062,booleanbuttonmodeladapter,Boolean button model adapter
4108,bottomborder,Bottom border
4156,branchname,Branch name
4162,brandnew,Brand new
4265,browseroverlay,Browser overlay
4359,buglink,Bug link
4444,buildmapping,Build mapping
4449,buildparsetree,Build parse tree
4471,buildstate,Build state
4523,bundlemanifest,Bundle manifest
4552,busystatus,Busy status
4600,bytecount,Byte count
4632,cachedinputstream,Cache dinputst ream
4634,cachedispatcher,Cache dispatcher
4637,cachedmetadata,Cached metadata
4645,cachehashkey,Cache hash key
4646,cachemachine,Cache machine
4675,cafeworld,Cafe world
4702,calculatechildrensize,Calculate children size
4728,calendarsyncadapterservice,Calendar sync adapter service
4729,calendarutilities,Calendar utilities
4745,callactivityonsaveinstancestate,Call activity on save instance state
4774,callhandler,Call handler
4781,callins,callins
4787,calllisteners,Call listeners
4789,callmethoddeniedorigins,Call method denied origins
4796,callonloadfinished,Call on load finished
4880,cancelpressed,Cancel pressed
4901,canleave,Can leave
4907,canmodify,Can modify
4914,cannotuselibraryasoutput,Can not use library as out put
4917,canonname,Can onname
5162,cdragoperation,C drag operation
5201,celtickane,Celtic kane
5206,centercolor,Center color
5274,cfbundlegetlanguagesearchlist,Cf bundle get language search list
5313,cgcontextfillrects,cg context fillrects
5330,cglayer,Cg layer
5378,changecerttrust,Change cert trust
5387,changedin,Changed in
5399,changemarketcursor,Change market cursor
5403,changepassphrase,Change passphrase
5421,changewindowattributes,Change window attributes
5426,channelclosing,Channel closing
5485,chartelementselector,Chart element selector
5549,checkbusy,Check busy
5551,checkcache,Check cache
5628,checkoutasoperation,Check out as operation
5641,checkservererror,Check server error
5658,checkvalue,Check value
5691,childat,Child at
5710,childprocessinit,Child process in it
5711,childrennames,Children names
5852,clanguage,C language
5902,classobject,Class object
5941,cleanupaction,Cleanup action
5960,clearexecutionhook,Clear execution hook
5963,clearflags,Clear flags
5988,clearview,Clear view
6033,clientwizardwidget,Client wizard widget
6055,cliureversion,Cliure version
6060,clocalvariable,C local variable
6075,closeall,Close all
6136,cmipci,C mipci
6138,cmodule,C module
6160,codegenerationexception,Code generation exception
6171,coderesolve,Code resolve
6175,codesnippets,Code snippets
6205,collapseall,Collapse all
6209,collapsegroup,Collapse group
6232,collectiontypeimpl,Collection type impl
6233,collectionwork,Collection work
6234,collectmissingtypes,Collect missing types
6240,collectreferencesaction,Collect references action
6294,columncount,Column count
6309,combinewithgeometry,Combine with geometry
6336,commandevent,Command event
6337,commandfactoryexecution,Command factory execution
6352,commandset,Command set
6353,commandsheet,Command sheet
6378,commitlazymessages,Commit lazy messages
6400,commonarchivefactoryimpl,Common archive factory impl
6442,companionlink,Companion link
6463,compareviewerpane,Compare viewer pane
6489,compilationparticipant,Compilation participant
6490,compilationparticipantresult,Compilation participant result
6499,compilefilehandleforprincipals,Compile file handle for principals
6500,compilehelper,Compile helper
6503,compilercontext,Compiler context
6539,completionnotifier,Completion notifier
6569,componentrealization,Component realization
6582,compositeadbinterface,Composite adb interface
6599,compositetransactionalcommand,Composite transactional command
6601,compositioncomponentsgraphicaleditpart,Composition components graphical edit part
6605,compoundregion,Compound region
6743,configinfo,Config info
6755,configurationactivator,Configuration activator
6768,configurationtest,Configuration test
6779,configurerequest,Configure request
6780,configureshell,Configure shell
6781,configuretemporaryfilters,Configure temporary filters
6828,connectionadapter,Connection adapter
6830,connectioncommand,Connection command
6855,connectivitybroadcastreceiver,Connectivity broadcast receiver
6858,connectjob,Connect job
6865,connectoroperations,Connector operations
6868,connectsink,Connects ink
6915,constantstate,Constant state
6991,containsmouse,Contains mouse
6992,containspointers,Contains pointers
7034,contentprocess,Content process
7049,contenttoolbarframe,Content toolbar frame
7063,contextadmin,Context admin
7071,contextiterator,Context iterator
7085,contextthemewrapper,Context theme wrapper
7121,contributorid,Contributor id
7138,controlmanager,Control manager
7197,conway,Con way
7241,copyobject,Copy object
7266,coreanimation,Core animation
7281,coreinvokehandler,Core invoke handler
7287,corereflection,Core reflection
7341,couchone,Couch one
7355,countrydweller,Country dweller
7360,countslotsvisitor,Countslots visitor
7416,cpuname,Cpu name
7418,cputime,Cpu time
7445,crashplugin,Crash plugin
7449,crashreportsadmin,Crash reports admin
7452,crashstorageclass,Crash storageclass
7462,crawlercontroller,Crawler controller
7505,createbogusnodeifneeded,Create bogus node if needed
7555,createcustomcontrol,Create custom control
7558,createdataobject,Create data object
7570,creatediskdevice,Create disk device
7601,createexportpackagesource,Create export package source
7610,createfileexclusively,Create file exclusively
7647,createinitialcomponentcontext,Create initial component context
7670,createlistforliststyle,Create list for list style
7672,createlistofvisibleshapes,Create list of visible shapes
7704,createobjectbyfactoryname,Create object by factory name
7739,createproblemexception,Create problem exception
7777,createrunandrendertask,Create run and render task
7804,createsinglecomponentfactory,Create single component factory
7812,createsqlexception,Create sql exception
7833,createterminal,Create terminal
7835,createtext,Create text
7851,createtypehierarchy,Create type hierarchy
7853,createunique,Create unique
7867,createwinlesspopupsurrogate,Create winless popup surrogate
7882,creationtimestamp,Creation timestamp
7928,crosslink,Cross link
7929,crossoriginaccessiblepropertiesonly,Cross origin accessible properties only
7930,crossoriginwrapper,Cross origin wrapper
7967,cryptokeys,Crypto keys
8052,ctstexttestcases,Cts text test cases
8079,cullen,Cul len
8089,curdir,Cur dir
8093,curintvalue,Cur int value
8120,currentframe,Current frame
8203,custommail,Custom mail
8244,cvspass,Cvs pass
8246,cvssrc,Cvs src
8254,cwaveheader,C wave header
8362,dataadapterutil,Data adapter util
8382,databasetype,Database type
8402,dataencipherment,Data encipherment
8434,datapath,Data path
8442,dataposition,Data position
8474,datatables,Data tables
8483,dateandtime,Date and time
8542,davutil,Dav util
8602,dcache,D cache
8629,ddlgeneration,Ddl generation
8657,debugbase,Debug base
8780,defaultbindingmanager,Default binding manager
8787,defaultchromeuri,Default chrome uri
8790,defaultcodeformatterconstants,Default code formatter constants
8794,defaultcontainerservice,Default container service
8795,defaultcontentassistprocessor,Default content assist processor
8797,defaultcontext,Default context
8851,defaultsizenodefigure,Default size node figure
8859,defaulttimezone,Default timezone
8891,definedataset,Define dataset
8912,definitionname,Definition name
8917,defplugin,Def plugin
8976,deleteallnotes,Delete all notes
10001,documentopen,Document open
10023,dodataavailable,Do data available
10033,dodrag,Do drag
10062,dogetitem,Do get item
10066,dogfoodable,Dog food able
10137,domreader,Do m reader
